-2682.733011542771,750.5553499465138,3789.4076391232084
-2654.3763828728947,866.025403784439,3950.2260717643244
-2584.2522362415502,923.7604307034015,3772.042821356515
-2555.895607571674,1039.2304845413269,3932.861253997631
-2485.771460940329,1096.9655114602892,3754.6780035898223
-2457.414832270453,1212.4355652982144,3915.4964362309383
-2387.2906856391082,1270.1705922171768,3737.313185823129
-2358.934056969232,1385.640646055102,3898.131618464245
-2288.8099103378872,1443.3756729740646,3719.9483680564354
-2260.453281668011,1558.84572681199,3880.766800697552
-2781.2137868439913,230.94010767585047,3806.772456889901
-2752.8571581741153,346.41016151377573,3967.590889531017
-2682.733011542771,404.14518843273834,3789.4076391232084
-2654.3763828728947,519.6152422706635,3950.2260717643244
-2584.2522362415502,577.3502691896261,3772.042821356515
-2555.895607571674,692.8203230275515,3932.861253997631
-2485.771460940329,750.5553499465138,3754.6780035898223
-2457.414832270453,866.025403784439,3915.4964362309383
-2429.058203600577,981.4954576223644,4076.314868872055
-2415.6473143089843,808.2903768654763,3576.494753182011
-2387.2906856391082,923.7604307034015,3737.313185823129
-2358.9340569692326,1039.2304845413269,3898.131618464245
-2330.5774282993566,1154.700538379252,4058.950051105362
-2317.1665390077633,981.4954576223639,3559.1299354153184
-2288.8099103378877,1096.9655114602892,3719.9483680564354
-2260.4532816680116,1212.4355652982144,3880.766800697552
-2232.096652998136,1327.9056191361396,4041.5852333386697
-2218.6857637065423,1154.7005383792516,3541.765117648626
-2190.3291350366667,1270.1705922171768,3702.583550289743
-2161.9725063667906,1385.640646055102,3863.401982930859
-2781.2137868439913,-115.47005383792488,3806.772456889901
-2752.8571581741153,3.552713678800501e-13,3967.590889531017
-2682.733011542771,57.73502691896297,3789.4076391232084
-2654.3763828728947,173.2050807568882,3950.2260717643244
-2584.2522362415493,230.94010767585047,3772.042821356515
-2555.8956075716737,346.41016151377573,3932.861253997631
-2527.5389789017977,461.88021535170094,4093.679686638748
-2514.1280896102044,288.6751345948131,3593.8595709487045
-2485.771460940329,404.14518843273834,3754.6780035898223
-2457.414832270453,519.6152422706635,3915.4964362309383
-2429.058203600577,635.0852961085888,4076.314868872055
-2415.6473143089843,461.88021535170094,3576.494753182011
-2387.2906856391082,577.3502691896261,3737.313185823129
-2358.934056969232,692.8203230275515,3898.131618464245
-2330.5774282993566,808.2903768654767,4058.950051105362
-2317.166539007763,635.0852961085886,3559.1299354153184
-2288.8099103378872,750.5553499465138,3719.9483680564354
-2260.453281668011,866.025403784439,3880.766800697552
-2232.0966529981356,981.4954576223644,4041.5852333386697
-2203.7400243282596,1096.9655114602895,4202.403665979786
-2218.6857637065423,808.2903768654763,3541.765117648626
-2190.3291350366667,923.7604307034015,3702.583550289743
-2161.9725063667906,1039.2304845413269,3863.401982930859
-2133.615877696915,1154.700538379252,4024.220415571976
-2105.259249027039,1270.1705922171773,4185.038848213093
-2120.2049884053217,981.4954576223639,3524.4002998819324
-2091.848359735446,1096.9655114602892,3685.21873252305
-2063.4917310655696,1212.4355652982144,3846.0371651641667
-2021.7242131041005,1154.7005383792516,3507.035482115239
-2781.2137868439913,-461.88021535170026,3806.772456889901
-2752.8571581741153,-346.410161513775,3967.590889531017
-2682.733011542771,-288.6751345948124,3789.4076391232084
-2654.3763828728947,-173.20508075688713,3950.2260717643244
-2584.2522362415502,-115.47005383792488,3772.042821356515
-2555.895607571674,3.552713678800501e-13,3932.861253997631
-2527.538978901798,115.47005383792559,4093.679686638748
-2514.1280896102044,-57.73502691896226,3593.8595709487045
-2485.771460940329,57.73502691896297,3754.6780035898223
-2457.414832270453,173.2050807568882,3915.4964362309383
-2429.058203600577,288.67513459481347,4076.314868872055
-2415.6473143089843,115.47005383792524,3576.494753182011
-2387.2906856391082,230.94010767585047,3737.313185823129
-2358.9340569692326,346.41016151377573,3898.131618464245
-2330.5774282993566,461.88021535170094,4058.950051105362
-2302.220799629481,577.3502691896261,4219.768483746479
-2317.1665390077633,288.6751345948131,3559.1299354153184
-2288.8099103378877,404.14518843273834,3719.9483680564354
-2260.4532816680116,519.6152422706635,3880.766800697552
-2232.096652998136,635.0852961085888,4041.5852333386697
-2203.74002432826,750.5553499465141,4202.403665979786
-2247.042392376418,346.4101615137761,3380.946685007509
-2218.6857637065423,461.88021535170094,3541.765117648626
-2190.3291350366667,577.3502691896261,3702.583550289743
-2161.9725063667906,692.8203230275515,3863.401982930859
-2133.615877696915,808.2903768654767,4024.220415571976
-2105.259249027039,923.7604307034019,4185.038848213093
-2148.5616170751973,519.6152422706638,3363.5818672408163
-2120.2049884053217,635.0852961085886,3524.4002998819324
-2091.848359735446,750.5553499465138,3685.21873252305
-2063.49173106557,866.025403784439,3846.0371651641667
-2035.1351023956945,981.4954576223644,4006.8555978052827
-2006.7784737258187,1096.9655114602895,4167.6740304464
-2050.0808417739768,692.8203230275515,3346.217049474123
-2021.7242131041012,808.2903768654763,3507.035482115239
-1993.3675844342254,923.7604307034015,3667.853914756357
-1965.0109557643493,1039.2304845413269,3828.672347397473
-1951.6000664727558,866.025403784439,3328.8522317074294
-1923.24343780288,981.4954576223639,3489.670664348547
-2682.733011542771,-635.0852961085881,3789.4076391232084
-2654.3763828728947,-519.6152422706629,3950.2260717643244
-2584.2522362415502,-461.88021535170026,3772.042821356515
-2555.895607571674,-346.410161513775,3932.861253997631
-2527.538978901798,-230.94010767584976,4093.679686638748
-2514.1280896102044,-404.1451884327376,3593.8595709487045
-2485.771460940329,-288.6751345948124,3754.6780035898223
-2457.414832270453,-173.20508075688713,3915.4964362309383
-2429.058203600577,-57.73502691896191,4076.314868872055
-2400.7015749307016,57.73502691896333,4237.133301513172
-2415.6473143089843,-230.94010767585013,3576.494753182011
-2387.2906856391082,-115.47005383792488,3737.313185823129
-2358.9340569692326,3.552713678800501e-13,3898.131618464245
-2330.5774282993566,115.47005383792559,4058.950051105362
-2302.220799629481,230.9401076758508,4219.768483746479
-2317.1665390077633,-57.73502691896226,3559.1299354153184
-2288.8099103378877,57.73502691896297,3719.9483680564354
-2260.4532816680116,173.2050807568882,3880.766800697552
-2232.096652998136,288.67513459481347,4041.5852333386697
-2203.74002432826,404.1451884327387,4202.403665979786
-2247.042392376418,3.552713678800501e-13,3380.946685007509
-2218.6857637065423,115.47005383792524,3541.765117648626
-2190.3291350366667,230.94010767585047,3702.583550289743
-2161.9725063667906,346.41016151377573,3863.401982930859
-2133.615877696915,461.88021535170094,4024.220415571976
-2105.259249027039,577.3502691896261,4185.038848213093
-2076.9026203571634,692.8203230275515,4345.85728085421
-2148.5616170751973,173.2050807568882,3363.5818672408163
-2120.2049884053217,288.6751345948131,3524.4002998819324
-2091.848359735446,404.14518843273834,3685.21873252305
-2063.49173106557,519.6152422706635,3846.0371651641667
-2035.1351023956945,635.0852961085888,4006.8555978052827
-2006.7784737258187,750.5553499465141,4167.6740304464
-1978.4218450559429,866.0254037844393,4328.492463087517
-2050.0808417739763,346.4101615137761,3346.217049474123
