-9.216961809948588780e+02,-6.317382783122688084e-01,4.990318493747999128e+03
-6.117237389767637978e+02,-7.732313711425566893e-01,3.925838586354687777e+03
-6.825126957113544677e+02,-1.430489667184754454e+00,3.694933383968421367e+03
-7.152547672059298520e+02,-1.859653720870584337e+00,3.839917539516738088e+03
-8.395370961829028147e+02,-4.898800399676761508e+00,4.246070563539419709e+03
-6.396099895398471062e+02,-3.905484534554802600e+00,3.479502590412125755e+03
-7.842624883635205606e+02,-4.804124329919245540e+00,4.654788926616827666e+03
-9.293710382099550316e+02,-6.734418195130204232e+00,4.947061875600165877e+03
-7.741954214071284923e+02,-5.816609886083590197e+00,4.079119530861857584e+03
-6.388990134103225955e+02,-6.540349075826767944e+00,3.377099389766054628e+03
-8.245245344999157169e+02,-1.326569981513688035e+01,4.832602718451459623e+03
-8.896674983307348157e+02,-1.457353133573610293e+01,4.519207366145647939e+03
-7.412005802311347225e+02,-1.328131214243383340e+01,3.946895718446598949e+03
-7.611383165676686531e+02,-1.436399417408232715e+01,3.882635103419909228e+03
-6.026300849386915388e+02,-1.201019998302237113e+01,3.390247021615094582e+03
-6.875213312641809580e+02,-1.473066851271258493e+01,3.636527540292587219e+03
-7.094526751440765793e+02,-1.524534710876716659e+01,3.613424645853489892e+03
-7.317366427050826587e+02,-1.654589595592406326e+01,4.502422808916590839e+03
-5.415839208639392837e+02,-1.279586577995116414e+01,3.519381551313215823e+03
-5.881829893436222392e+02,-1.489883108977654835e+01,3.799620092436181039e+03
-3.454779727570752357e+02,-9.343278320641099199e+00,3.637400290086147379e+03
-4.617277517764029540e+02,-1.270483700870572186e+01,2.592619888863566302e+03
-8.219898078533367425e+02,-2.327685765813524199e+01,4.863141646012075398e+03
-2.914743239254991067e+02,-8.451879691925471505e+00,3.592799098688257800e+03
-6.637392835093667145e+02,-1.957782195396092106e+01,4.245304031766107073e+03
-2.954051667345776195e+02,-9.637237497523008400e+00,3.844693039014514852e+03
-7.203780004498842118e+02,-2.420819779049622866e+01,3.937660719700900245e+03
-8.101598833048042252e+02,-2.881918333283365641e+01,4.282132565943368718e+03
-7.568256132494079793e+02,-2.752050288932230515e+01,4.335525479516152700e+03
-6.922301197270941202e+02,-2.518280355168431228e+01,4.144151054807714900e+03
-8.522100167194791993e+02,-3.139459145639496285e+01,4.539072722443492239e+03
-7.149484186839318909e+02,-2.813577972621467893e+01,4.636907437217067127e+03
-7.882917186202389530e+02,-3.221526329921271525e+01,4.475735389127462440e+03
-7.190036941900468719e+02,-3.060266239202185901e+01,4.630696664703137685e+03
-6.080804036872073084e+02,-2.630756936743781438e+01,3.745056495898069898e+03
-8.771223855321082965e+02,-3.941535036552438243e+01,4.957091497586014157e+03
-8.949368536308558078e+02,-4.039386516078293710e+01,4.825840745375060578e+03
-8.453159076117547102e+02,-3.821109119443595148e+01,4.597134547155111250e+03
-8.706940722936556085e+02,-3.991345023025785110e+01,4.846141733402460886e+03
-7.869557680117351310e+02,-3.627125858779459833e+01,4.506970657344306346e+03
-6.088369341650429760e+02,-2.953724544572287058e+01,3.653949203680504979e+03
-7.489383827094743538e+02,-3.807274295929589414e+01,3.950048583524063361e+03
-5.600009583271735210e+02,-2.852346607095903508e+01,3.430236295182874073e+03
-9.382798341946646588e+02,-4.901993913831871197e+01,5.007709946389677498e+03
-6.072619367096719998e+02,-3.183256230591149105e+01,3.897693906530543700e+03
-6.931342171374935788e+02,-3.704297792645318310e+01,3.940708353585006989e+03
-8.407126880242389007e+02,-4.517676150022952442e+01,4.587026411922320221e+03
